id	dur	peak	raw_rms10	db0	sil0	db1	sil1	db2	sil2
01_399201_segment_1_0	30.040816326530614	0.36166447401046753	0.04794524610042572	-17.996734619140625	0.0	-17.03583335876465	0.0	-20.148488998413086	0.0
01_399201_segment_2_0	30.040816326530614	0.40151768922805786	0.057309865951538086	-17.35503387451172	0.0	-16.808603286743164	0.0	-17.809539794921875	0.0
01_399401_segment_8_0	30.040816326530614	0.7629766464233398	0.11254940927028656	-17.068889617919922	0.0	-16.533435821533203	0.0	-16.97900390625	0.0
01_400301_segment_6_0	30.040816326530614	1.000849962234497	0.1536014974117279	-16.724998474121094	0.0	-16.89589500427246	0.0	-15.615396499633789	0.0
01_400401_segment_0_0	30.040816326530614	0.99041748046875	0.16636766493320465	-15.940515518188477	0.0	-13.637944221496582	0.0	-14.86965560913086	0.0
01_429201_segment_0_0	30.040816326530614	0.9882939457893372	0.17760838568210602	-15.353981018066406	0.05	-14.878026962280273	0.0	-14.434070587158203	0.0
01_4401_segment_0_0	30.040816326530614	0.8776288032531738	0.0032761297188699245	-49.004520416259766	0.98	-28.156253814697266	0.51	-19.651044845581055	0.0
01_4401_segment_7_0	30.040816326530614	0.9536573886871338	0.22062474489212036	-13.160290718078613	0.0	-13.266587257385254	0.0	-12.666787147521973	0.0
01_45101_segment_2_0	30.040816326530614	0.9444878101348877	0.2746868431568146	-11.172699928283691	0.0	-11.092315673828125	0.0	-17.464977264404297	0.39
01_460301_segment_6_0	30.040816326530614	0.5810251235961914	0.1278921663761139	-13.592547416687012	0.0	-14.841035842895508	0.0	-15.935184478759766	0.0
01_468601_segment_2_0	30.040816326530614	0.8839544057846069	0.0610346756875515	-23.662593841552734	0.01	-25.812284469604492	0.0	-25.566303253173828	0.0
01_508801_segment_7_0	30.040816326530614	0.8860572576522827	0.1400495171546936	-16.469131469726562	0.0	-14.15530776977539	0.0	-15.69627857208252	0.0
01_518601_segment_5_0	30.040816326530614	0.998374342918396	0.22623075544834137	-13.340363502502441	0.0	-13.050662994384766	0.0	-13.125219345092773	0.0
01_518601_segment_6_0	30.040816326530614	0.9962961673736572	0.24226288497447968	-12.727558135986328	0.0	-12.922869682312012	0.0	-16.924551010131836	0.0
01_533201_segment_3_0	30.040816326530614	0.9368094801902771	0.1497579962015152	-16.370752334594727	0.0	-15.89207649230957	0.0	-14.446630477905273	0.0
01_533201_segment_4_0	30.040816326530614	0.8679444789886475	0.1938856840133667	-13.46445083618164	0.0	-14.680011749267578	0.0	-13.906505584716797	0.0
01_543401_segment_0_0	30.040816326530614	0.5374958515167236	0.044603608548641205	-22.065629959106445	0.42	-17.185138702392578	0.0	-16.020389556884766	0.0
01_548601_segment_1_0	30.040816326530614	0.9887098073959351	0.1735295057296753	-15.559438705444336	0.28	-14.186219215393066	0.11	-13.346514701843262	0.0
01_614901_segment_2_0	30.040816326530614	0.6897727251052856	0.07399700582027435	-19.835365295410156	0.0	-18.12788200378418	0.0	-16.505144119262695	0.0
01_633201_segment_1_0	30.040816326530614	0.3851470649242401	0.04374198988080025	-19.340089797973633	0.0	-17.69320297241211	0.0	-17.608200073242188	0.0
01_633201_segment_5_0	30.040816326530614	0.38128066062927246	0.061021048575639725	-16.360830307006836	0.0	-15.924806594848633	0.0	-17.005481719970703	0.0
01_635301_segment_0_0	30.040816326530614	0.7695527076721191	0.0780222937464714	-20.32592010498047	0.15	-16.98716926574707	0.0	-16.277179718017578	0.0
01_659901_segment_1_0	30.040816326530614	0.9833552837371826	0.15094786882400513	-16.723196029663086	0.0	-16.712038040161133	0.0	-17.06477165222168	0.0
01_661301_segment_4_0	30.040816326530614	0.7739883661270142	0.08321598917245865	-19.81608009338379	0.0	-19.30312156677246	0.0	-16.695993423461914	0.0
01_661301_segment_9_0	30.040816326530614	0.6156761646270752	0.06086696311831474	-20.544940948486328	0.0	-17.50323486328125	0.0	-16.02065658569336	0.0
01_6701_segment_4_0	30.040816326530614	0.7245088815689087	0.08221986144781113	-19.34686851501465	0.0	-19.651294708251953	0.0	-17.889545440673828	0.0
01_7201_segment_5_0	30.040816326530614	0.9886412024497986	0.23870596289634705	-12.789037704467773	0.0	-12.766311645507812	0.0	-12.765575408935547	0.0
01_726601_segment_5_0	30.040816326530614	0.9872214794158936	0.2140529304742813	-13.723396301269531	0.0	-12.724082946777344	0.0	-12.361183166503906	0.0
01_74001_segment_1_0	30.040816326530614	0.9940701723098755	0.16797122359275818	-15.889172554016113	0.0	-15.983628273010254	0.0	-15.635887145996094	0.0
01_7401_segment_0_0	30.040816326530614	0.2047421932220459	0.013211025856435299	-24.250944137573242	0.01	-22.964324951171875	0.0	-15.789618492126465	0.0
01_7401_segment_2_0	30.040816326530614	0.4132660925388336	0.0515240877866745	-18.529918670654297	0.0	-21.58639144897461	0.0	-21.6756649017334	0.0
01_74601_segment_3_0	30.040816326530614	0.9901610612869263	0.17267873883247375	-15.614867210388184	0.0	-15.01007080078125	0.0	-15.64842700958252	0.0
01_75201_segment_4_0	30.040816326530614	0.5269452333450317	0.0744147002696991	-17.447662353515625	0.0	-19.205915451049805	0.0	-17.943782806396484	0.0
01_798201_segment_0_0	30.040816326530614	0.14517804980278015	0.014689960516989231	-20.3431339263916	0.07	-18.046974182128906	0.0	-15.403633117675781	0.0
01_798201_segment_6_0	30.040816326530614	0.6132948398590088	0.11880798637866974	-14.702000617980957	0.0	-15.245829582214355	0.0	-15.084648132324219	0.0
01_810901_segment_5_0	30.040816326530614	0.9879472255706787	0.1991960108280182	-14.35459041595459	0.0	-12.809802055358887	0.0	-13.083047866821289	0.0
01_81801_segment_2_0	30.040816326530614	0.9616153240203857	0.1737552285194397	-15.306797981262207	0.0	-17.979623794555664	0.0	-16.42078399658203	0.0
01_818601_segment_1_0	30.040816326530614	0.740317702293396	0.17965620756149292	-12.745046615600586	0.0	-12.084698677062988	0.0	-12.005362510681152	0.0
01_82801_segment_5_0	30.040816326530614	0.9802191853523254	0.004983524791896343	-46.321258544921875	1.0	-12.993494033813477	0.32	-12.009434700012207	0.0
01_846501_segment_0_0	30.040816326530614	0.49652621150016785	0.009828745387494564	-34.514408111572266	0.48	-16.12801742553711	0.06	-16.238571166992188	0.0
01_872001_segment_3_0	30.040816326530614	0.9654346704483032	0.15686388313770294	-16.22952651977539	0.13	-18.59817886352539	0.14	-17.978710174560547	0.1
01_872001_segment_4_0	30.040816326530614	0.9870351552963257	0.21992190182209015	-13.486810684204102	0.03	-12.897538185119629	0.0	-12.865571022033691	0.0
01_890101_segment_1_0	30.040816326530614	0.660529375076294	0.16077005863189697	-12.719267845153809	0.0	-12.42458724975586	0.0	-12.819100379943848	0.0
01_899001_segment_3_0	30.040816326530614	0.9961214661598206	0.3091788589954376	-10.60757827758789	0.0	-10.633583068847656	0.0	-10.169361114501953	0.0
01_926201_segment_1_0	30.040816326530614	0.6784446239471436	0.12323130667209625	-15.261394500732422	0.0	-12.21081256866455	0.0	-13.168399810791016	0.0
01_9401_segment_0_0	30.040816326530614	0.4378405213356018	0.01863829419016838	-27.863723754882812	0.08	-23.18160057067871	0.0	-16.199562072753906	0.0
01_945201_segment_0_0	30.040816326530614	0.9852257966995239	0.09185463190078735	-21.054222106933594	0.0	-18.240982055664062	0.0	-16.59193229675293	0.0
01_952001_segment_3_0	30.040816326530614	0.9945290088653564	0.1455070823431015	-17.140193939208984	0.0	-16.172183990478516	0.0	-16.72442626953125	0.0
01_953501_segment_1_0	30.040816326530614	0.9401310682296753	0.15352478623390198	-16.185726165771484	0.0	-16.277904510498047	0.0	-17.280290603637695	0.0
01_961901_segment_1_0	30.040816326530614	0.1932375729084015	0.030978355556726456	-16.34619140625	0.0	-15.483978271484375	0.0	-14.010844230651855	0.0
01_963401_segment_0_0	30.040816326530614	0.31315910816192627	0.013857938349246979	-27.52685546875	0.15	-16.085479736328125	0.0	-14.631091117858887	0.0
01_966301_segment_0_0	30.040816326530614	0.13412678241729736	0.025411533191800117	-14.895220756530762	0.05	-15.117448806762695	0.0	-15.892484664916992	0.18
01_969701_segment_0_0	30.040816326530614	1.0023871660232544	0.13101206719875336	-18.120010375976562	0.05	-17.06723403930664	0.0	-16.717275619506836	0.0
02_1012002_segment_1_0	30.040816326530614	0.9952448606491089	0.20105870068073273	-14.337669372558594	0.0	-14.522819519042969	0.0	-14.745168685913086	0.0
02_1012602_segment_1_0	30.040816326530614	0.6955568790435791	0.1538642793893814	-13.54942512512207	0.0	-14.675354957580566	0.0	-14.125398635864258	0.0
02_1012602_segment_4_0	30.040816326530614	0.7563384771347046	0.1362089067697525	-15.33574104309082	0.0	-14.550238609313965	0.0	-16.77392578125	0.0
02_1028902_segment_1_0	30.040816326530614	0.38096535205841064	0.05406538024544716	-17.40485191345215	0.0	-16.678512573242188	0.0	-19.89009666442871	0.04
02_1030102_segment_0_0	30.040816326530614	0.6049039363861084	0.08309104293584824	-17.68817138671875	0.15	-16.63577651977539	0.0	-17.67645835876465	0.0
02_1030102_segment_4_0	30.040816326530614	0.6134046316146851	0.07546057552099228	-18.646066665649414	0.02	-22.040937423706055	0.23	-31.932395935058594	0.36
02_1030902_segment_0_0	30.040816326530614	0.9512137174606323	0.11598064005374908	-18.72338104248047	0.02	-16.26022720336914	0.0	-17.09844398498535	0.0
02_1030902_segment_7_0	30.040816326530614	0.8923457860946655	0.09356845170259476	-20.03360366821289	0.0	-20.03534698486328	0.0	-17.435565948486328	0.0
02_1030902_segment_9_0	30.040816326530614	0.858610987663269	0.13548411428928375	-16.483688354492188	0.0	-16.890064239501953	0.0	-19.18927001953125	0.35
02_1031802_segment_2_0	30.040816326530614	0.805688202381134	0.09969601780176163	-18.595312118530273	0.0	-18.4247989654541	0.0	-18.27604103088379	0.0
02_1031802_segment_4_0	30.040816326530614	0.7823309898376465	0.11914243549108505	-16.792009353637695	0.0	-16.78079605102539	0.0	-18.878393173217773	0.0
02_1044302_segment_3_0	30.040816326530614	0.9901849031448364	0.16446706652641296	-16.03827476501465	0.16	-14.073848724365234	0.03	-14.638235092163086	0.18
02_1045702_segment_1_0	30.040816326530614	0.7342912554740906	0.13414093852043152	-15.211668968200684	0.0	-15.57168197631836	0.0	-15.689459800720215	0.0
02_1049702_segment_1_0	30.040816326530614	0.9899781942367554	0.11835834383964539	-18.89406394958496	0.0	-15.547128677368164	0.0	-16.342418670654297	0.0
02_1050502_segment_1_0	30.040816326530614	0.998545229434967	0.24053062498569489	-12.809475898742676	0.0	-12.73819351196289	0.0	-12.352447509765625	0.0
02_1050502_segment_2_0	30.040816326530614	0.9517141580581665	0.20542730391025543	-13.762495040893555	0.0	-13.702864646911621	0.0	-13.295879364013672	0.0
02_1056202_segment_2_0	30.040816326530614	0.9167083501815796	0.17344343662261963	-14.906993865966797	0.0	-16.432615280151367	0.0	-15.180063247680664	0.0
02_1064502_segment_4_0	30.040816326530614	1.0088307857513428	0.18135280907154083	-15.351408004760742	0.0	-15.411940574645996	0.0	-12.953680992126465	0.0
02_1066202_segment_7_0	30.040816326530614	0.7430353164672852	0.15067821741104126	-14.304706573486328	0.0	-13.71926498413086	0.0	-16.217039108276367	0.0
02_1066802_segment_3_0	30.040816326530614	0.9867465496063232	0.23448556661605835	-12.92731761932373	0.0	-12.882854461669922	0.0	-11.49490737915039	0.0
02_1069802_segment_8_0	30.040816326530614	0.6562574505805969	0.10930704325437546	-16.014049530029297	0.0	-15.500890731811523	0.0	-16.522663116455078	0.0
02_1072902_segment_1_0	30.040816326530614	0.9943032264709473	0.2676548361778259	-11.844404220581055	0.15	-10.489246368408203	0.0	-10.849934577941895	0.0
02_1072902_segment_9_0	30.040816326530614	0.9971883296966553	0.302995890378952	-10.792336463928223	0.0	-10.799375534057617	0.0	-10.98958969116211	0.0
02_1075402_segment_1_0	30.040816326530614	0.906352162361145	0.1385149508714676	-16.761533737182617	0.0	-16.899812698364258	0.0	-18.272441864013672	0.0
02_1080502_segment_2_0	30.040816326530614	0.8307477831840515	0.1994904726743698	-12.836467742919922	0.0	-12.112513542175293	0.0	-12.495992660522461	0.0
02_108302_segment_5_0	30.040816326530614	0.9757518768310547	0.25294214487075806	-12.171892166137695	0.0	-11.49251937866211	0.0	-14.32187271118164	0.0
02_1094402_segment_10_0	30.040816326530614	0.9728586077690125	0.2473294734954834	-12.341004371643066	0.0	-12.234148979187012	0.0	-12.091869354248047	0.0
02_1095602_segment_0_0	30.040816326530614	0.8345282077789307	0.11815979331731796	-17.42495346069336	0.35	-13.02950382232666	0.0	-12.385653495788574	0.0
02_1095602_segment_20_0	30.040816326530614	0.9106881022453308	0.24173036217689514	-11.966297149658203	0.0	-13.721803665161133	0.0	-13.822022438049316	0.05
02_1102_segment_7_0	30.040816326530614	0.9862657785415649	0.24841263890266418	-12.4219331741333	0.0	-12.363882064819336	0.0	-12.655769348144531	0.0
02_1115702_segment_0_0	30.040816326530614	0.9889870882034302	0.18112501502037048	-15.189772605895996	0.03	-13.141888618469238	0.0	-12.015779495239258	0.0
02_1117702_segment_5_0	30.040816326530614	0.3986964225769043	0.04050512984395027	-20.30817222595215	0.02	-16.304706573486328	0.0	-15.909980773925781	0.0
02_1118602_segment_14_0	30.040816326530614	0.5323537588119507	0.10412848740816116	-14.618144035339355	0.0	-19.26577377319336	0.0	-19.010637283325195	0.0
02_1118602_segment_16_0	30.040816326530614	0.4885596036911011	0.05144810676574707	-19.996490478515625	0.0	-15.150983810424805	0.0	-17.368213653564453	0.0
02_1121102_segment_2_0	30.040816326530614	1.0119305849075317	0.17778529226779938	-15.550627708435059	0.0	-15.060098648071289	0.0	-14.922122955322266	0.0
02_1121402_segment_2_0	30.040816326530614	0.991296112537384	0.24579402804374695	-12.5581693649292	0.01	-12.117237091064453	0.0	-12.777915000915527	0.0
02_1123202_segment_5_0	30.040816326530614	0.433099627494812	0.08778830617666245	-14.308549880981445	0.0	-17.299470901489258	0.0	-16.14606475830078	0.0
02_1123202_segment_6_0	30.040816326530614	0.839321494102478	0.12240064144134521	-17.168420791625977	0.01	-18.5458927154541	0.04	-21.439586639404297	0.11
02_1126702_segment_4_0	30.040816326530614	0.9919878840446472	0.17986570298671722	-15.276688575744629	0.0	-16.128389358520508	0.0	-15.925085067749023	0.0
02_1129102_segment_4_0	30.040816326530614	0.9877957105636597	0.2993270456790924	-10.81595230102539	0.0	-10.805536270141602	0.0	-10.58698844909668	0.0
02_1137202_segment_7_0	30.040816326530614	0.6735107898712158	0.14981311559677124	-13.501422882080078	0.0	-12.767071723937988	0.0	-12.840195655822754	0.0
02_1138302_segment_4_0	30.040816326530614	0.8628196716308594	0.10629800707101822	-18.633426666259766	0.0	-19.565780639648438	0.0	-19.422330856323242	0.01
02_1146202_segment_10_0	30.040816326530614	0.8066257834434509	0.16048277914524078	-14.470401763916016	0.0	-14.084630966186523	0.0	-13.376030921936035	0.0
02_1146202_segment_12_0	30.040816326530614	0.7726941108703613	0.1600797176361084	-14.118952751159668	0.0	-14.803915023803711	0.0	-14.0223970413208	0.0
02_1146202_segment_1_0	30.040816326530614	0.4849090576171875	0.009811749681830406	-34.32380294799805	0.52	-40.081443786621094	0.52	-20.08330535888672	0.0
02_1150102_segment_15_0	30.040816326530614	0.3088320195674896	0.0519411675632	-15.929738998413086	0.0	-15.03169059753418	0.0	-19.058658599853516	0.0
02_1150102_segment_20_0	30.040816326530614	0.1787915825843811	0.020914319902658463	-19.083593368530273	0.0	-18.607370376586914	0.0	-23.001651763916016	0.0
02_1150102_segment_3_0	30.040816326530614	0.08239912986755371	0.013999564573168755	-15.841690063476562	0.0	-15.973191261291504	0.0	-30.105905532836914	0.07
02_1150402_segment_1_0	30.040816326530614	0.735628604888916	0.12062105536460876	-16.150238037109375	0.0	-14.66141128540039	0.0	-20.299108505249023	0.0
02_1151402_segment_3_0	30.040816326530614	0.8621331453323364	0.167568638920784	-14.673160552978516	0.0	-14.708810806274414	0.0	-18.285964965820312	0.0
02_1151702_segment_1_0	30.040816326530614	0.5275790691375732	0.06974764913320541	-18.020687103271484	0.03	-17.09539031982422	0.02	-16.319292068481445	0.0
02_1153402_segment_1_0	30.040816326530614	0.8009588718414307	0.26490822434425354	-10.055824279785156	0.0	-10.734106063842773	0.0	-11.475923538208008	0.0
02_1160602_segment_2_0	30.040816326530614	0.7694205045700073	0.07632478326559067	-20.515491485595703	0.0	-20.341999053955078	0.0	-20.4396915435791	0.0
02_1160602_segment_9_0	30.040816326530614	0.7588111758232117	0.07397263497114182	-20.666780471801758	0.0	-21.131771087646484	0.0	-29.050809860229492	0.09
02_1161202_segment_0_0	30.040816326530614	0.9003105759620667	0.176741361618042	-14.586610794067383	0.04	-13.136425018310547	0.0	-12.587393760681152	0.0
02_1162102_segment_1_0	30.040816326530614	0.6142356991767883	0.12531700730323792	-14.252028465270996	0.0	-14.359864234924316	0.0	-13.423867225646973	0.0
02_1165402_segment_4_0	30.040816326530614	0.9917712807655334	0.2678195536136627	-11.816913604736328	0.0	-12.303356170654297	0.0	-12.829094886779785	0.0
02_1165502_segment_1_0	30.040816326530614	1.002795696258545	0.2012394815683365	-14.395513534545898	0.21	-14.148783683776855	0.0	-12.696056365966797	0.0
02_1168502_segment_2_0	30.040816326530614	0.905211329460144	0.1418224275112152	-16.545629501342773	0.0	-16.279577255249023	0.0	-16.341819763183594	0.0
02_1168502_segment_5_0	30.040816326530614	0.9100738763809204	0.1653483510017395	-15.259063720703125	0.0	-14.599294662475586	0.0	-16.419536590576172	0.0
02_1168502_segment_6_0	30.040816326530614	0.9116923213005066	0.13889390230178833	-16.788829803466797	0.0	-16.246395111083984	0.0	-16.5882568359375	0.0
02_1169102_segment_5_0	30.040816326530614	0.9915404319763184	0.21597248315811157	-13.683767318725586	0.0	-14.06312084197998	0.0	-13.905658721923828	0.0
02_1170402_segment_2_0	30.040816326530614	0.3350280523300171	0.06382488459348679	-14.847350120544434	0.0	-15.660971641540527	0.0	-22.80996322631836	0.0
02_1180402_segment_5_0	30.040816326530614	1.0007033348083496	0.3021335005760193	-10.847658157348633	0.0	-11.347511291503906	0.07	-11.475130081176758	0.0
02_1184702_segment_1_0	30.040816326530614	0.5471318960189819	0.039479389786720276	-23.27996063232422	0.0	-15.559625625610352	0.0	-16.014707565307617	0.0
02_1184702_segment_3_0	30.040816326530614	0.745773434638977	0.11649379134178162	-16.571609497070312	0.0	-18.97808837890625	0.0	-17.644269943237305	0.0
02_1189902_segment_0_0	30.040816326530614	0.9900453090667725	0.23985950648784637	-12.759490013122559	0.03	-12.6251220703125	0.0	-12.778316497802734	0.0
02_1193202_segment_1_0	30.040816326530614	1.0123238563537598	0.22292864322662354	-13.588600158691406	0.0	-14.275578498840332	0.02	-14.05555248260498	0.0
02_1194002_segment_6_0	30.040816326530614	0.6674791574478149	0.06734628975391388	-20.36800765991211	0.0	-22.160167694091797	0.0	-19.392488479614258	0.0
02_1194002_segment_9_0	30.040816326530614	0.5887273550033569	0.08832599222660065	-16.922042846679688	0.0	-17.716638565063477	0.0	-22.546184539794922	0.0
02_1194602_segment_5_0	30.040816326530614	0.7242989540100098	0.1298949420452118	-15.372041702270508	0.03	-18.169105529785156	0.34	-16.558807373046875	0.02
02_1194602_segment_6_0	30.040816326530614	0.7139344215393066	0.11542448401451111	-16.272735595703125	0.14	-14.5527925491333	0.0	-16.698686599731445	0.08
02_1196502_segment_0_0	30.040816326530614	0.933914303779602	0.13368162512779236	-17.33023452758789	0.02	-13.950194358825684	0.0	-12.732803344726562	0.0
02_1196902_segment_2_0	30.040816326530614	0.996359646320343	0.22823494672775269	-13.246207237243652	0.0	-13.758415222167969	0.0	-13.890865325927734	0.0
02_1197002_segment_5_0	30.040816326530614	0.8448283672332764	0.17411895096302032	-14.163976669311523	0.0	-15.097980499267578	0.0	-16.326080322265625	0.13
02_1209402_segment_4_0	30.040816326530614	0.9581962823867798	0.164470374584198	-15.752863883972168	0.0	-13.641923904418945	0.0	-10.634069442749023	0.0
02_1223702_segment_10_0	30.040816326530614	0.8926469087600708	0.17225299775600433	-14.735785484313965	0.0	-14.641429901123047	0.0	-15.420804023742676	0.0
02_1223702_segment_7_0	30.040816326530614	0.754978358745575	0.12149886041879654	-16.312774658203125	0.0	-18.332874298095703	0.0	-18.546688079833984	0.0
02_1223702_segment_8_0	30.040816326530614	0.901847243309021	0.13808059692382812	-16.745532989501953	0.0	-17.196449279785156	0.0	-18.082195281982422	0.0
02_1226202_segment_0_0	30.040816326530614	0.18981364369392395	0.010652292519807816	-25.463214874267578	0.11	-18.636802673339844	0.0	-16.048141479492188	0.0
02_1228102_segment_1_0	30.040816326530614	0.8147763609886169	0.2188543826341629	-11.863191604614258	0.0	-11.036690711975098	0.0	-10.969605445861816	0.0
02_1231902_segment_3_0	30.040816326530614	0.8915287852287292	0.3195304870605469	-9.357989311218262	0.0	-9.842964172363281	0.0	-9.831283569335938	0.0
02_1268902_segment_3_0	30.040816326530614	0.9065132141113281	0.12967929244041443	-17.33559799194336	0.0	-16.98589324951172	0.0	-13.52072525024414	0.0
02_1274502_segment_6_0	30.040816326530614	0.9107271432876587	0.11044802516698837	-18.77013397216797	0.01	-20.34196662902832	0.0	-17.8416805267334	0.0
02_1275302_segment_11_0	30.040816326530614	0.9947606325149536	0.18615053594112396	-15.00261402130127	0.0	-16.981639862060547	0.0	-15.622072219848633	0.0
02_1277702_segment_0_0	30.040816326530614	0.8215514421463013	0.0721316933631897	-21.575700759887695	0.25	-15.92064094543457	0.0	-15.06495475769043	0.0
02_1278602_segment_4_0	30.040816326530614	0.9792828559875488	0.2015429586172104	-14.176339149475098	0.0	-14.408892631530762	0.0	-15.00645637512207	0.0
02_1281102_segment_1_0	30.040816326530614	0.872087299823761	0.1772133857011795	-14.286796569824219	0.0	-13.853595733642578	0.0	-14.275103569030762	0.0
02_128302_segment_0_0	30.040816326530614	0.16259269416332245	0.014735386706888676	-21.300317764282227	0.13	-14.405158996582031	0.0	-15.45332145690918	0.0
02_1300202_segment_2_0	30.040816326530614	0.9381744265556335	0.1191205158829689	-18.371469497680664	0.0	-16.181978225708008	0.0	-16.083080291748047	0.0
02_130602_segment_8_0	30.040816326530614	0.9050819277763367	0.4039326608181	-7.453105926513672	0.0	-7.482499122619629	0.0	-7.565227031707764	0.0
02_1345602_segment_4_0	30.040816326530614	0.9823706746101379	0.41451334953308105	-7.940264701843262	0.0	-8.11149787902832	0.0	-7.885165214538574	0.0
02_1346602_segment_1_0	30.040816326530614	0.36937350034713745	0.09702011197805405	-12.057607650756836	0.0	-22.255531311035156	0.0	-26.021974563598633	0.26
02_1372502_segment_2_0	30.040816326530614	0.9336023330688477	0.1679854542016983	-15.34333324432373	0.0	-15.333901405334473	0.0	-15.25810718536377	0.0
02_1375002_segment_6_0	30.040816326530614	0.9888901710510254	0.25574609637260437	-12.19230842590332	0.0	-11.823134422302246	0.0	-11.312353134155273	0.0
02_1375902_segment_0_0	30.040816326530614	0.27454841136932373	0.0486721396446228	-15.472297668457031	0.06	-15.555277824401855	0.0	-15.10299301147461	0.0
02_1375902_segment_5_0	30.040816326530614	0.360991895198822	0.059163156896829605	-16.154451370239258	0.0	-16.040008544921875	0.0	-15.066180229187012	0.0
02_1377102_segment_1_0	30.040816326530614	0.11064144968986511	0.013615558855235577	-18.64317512512207	0.0	-15.764294624328613	0.0	-17.669553756713867	0.0
02_1377102_segment_2_0	30.040816326530614	0.12396299839019775	0.016027765348553658	-18.213909149169922	0.03	-16.555721282958984	0.0	-15.588617324829102	0.0
02_1377102_segment_3_0	30.040816326530614	0.38728034496307373	0.04395072162151337	-19.346715927124023	0.0	-22.5423526763916	0.07	-15.722787857055664	0.0
02_1377102_segment_6_0	30.040816326530614	0.3177192807197571	0.017244772985577583	-25.753250122070312	0.0	-23.000967025756836	0.01	-16.17750358581543	0.0
02_1377202_segment_1_0	30.040816326530614	0.6985291242599487	0.1262592077255249	-15.303956985473633	0.04	-17.101057052612305	0.12	-15.250455856323242	0.02
02_1377202_segment_2_0	30.040816326530614	0.754315972328186	0.13310681283473969	-15.512589454650879	0.0	-17.475759506225586	0.06	-16.722450256347656	0.03
02_1378002_segment_1_0	30.040816326530614	0.9891630411148071	0.2295464128255844	-13.133474349975586	0.0	-13.033283233642578	0.0	-13.141021728515625	0.0
02_1381902_segment_0_0	30.040816326530614	0.6297798752784729	0.03183788061141968	-26.370420455932617	0.49	-26.573820114135742	0.49	-24.17027473449707	0.31
02_1391102_segment_12_0	30.040816326530614	0.9424638748168945	0.26636630296707153	-11.421236991882324	0.0	-11.336332321166992	0.0	-11.290567398071289	0.0
02_1391302_segment_4_0	30.040816326530614	0.5506048202514648	0.08258648961782455	-16.924148559570312	0.0	-15.355477333068848	0.0	-13.379861831665039	0.0
02_1391302_segment_7_0	30.040816326530614	0.5014368295669556	0.11295272409915924	-13.391918182373047	0.0	-13.6409912109375	0.0	-14.93868350982666	0.0
02_1393202_segment_1_0	30.040816326530614	0.9901886582374573	0.14241397380828857	-17.288835525512695	0.0	-18.218982696533203	0.02	-15.46958065032959	0.0
02_1395702_segment_1_0	30.040816326530614	0.8592843413352966	0.11554086208343506	-17.873554229736328	0.0	-16.210494995117188	0.0	-16.315196990966797	0.0
02_139602_segment_7_0	30.040816326530614	0.9169721603393555	0.1421612948179245	-16.637022018432617	0.0	-16.835840225219727	0.0	-16.961196899414062	0.0
02_1397902_segment_10_0	30.040816326530614	0.6875476837158203	0.08954060077667236	-18.15118408203125	0.0	-17.701690673828125	0.0	-17.029521942138672	0.0
02_1404902_segment_2_0	30.040816326530614	0.8585355281829834	0.12786675989627838	-16.98554039001465	0.0	-16.95328140258789	0.0	-17.210657119750977	0.0
02_1412102_segment_11_0	30.040816326530614	0.9378715753555298	0.12262926995754242	-18.116512298583984	0.0	-17.461212158203125	0.0	-27.80656623840332	0.01
02_1412102_segment_13_0	30.040816326530614	0.27449560165405273	0.04938032478094101	-15.345157623291016	0.0	-13.866229057312012	0.0	-16.62127113342285	0.0
02_1412102_segment_5_0	30.040816326530614	0.7810450196266174	0.06170619651675224	-22.492473602294922	0.0	-20.524293899536133	0.0	-18.872739791870117	0.0
02_1412102_segment_6_0	30.040816326530614	0.4006768465042114	0.06339935213327408	-16.459716796875	0.1	-21.468515396118164	0.41	-17.033248901367188	0.19
02_1412102_segment_9_0	30.040816326530614	0.5718034505844116	0.061844341456890106	-19.764463424682617	0.0	-18.145221710205078	0.0	-16.869247436523438	0.0
02_1413402_segment_11_0	30.040816326530614	0.9860864877700806	0.39672261476516724	-8.354089736938477	0.0	-8.54155445098877	0.0	-8.638265609741211	0.0
02_1414102_segment_15_0	30.040816326530614	0.9845706224441528	0.20611415803432465	-14.02830982208252	0.0	-13.509435653686523	0.0	-13.09511947631836	0.0
02_1414102_segment_6_0	30.040816326530614	0.976883590221405	0.2162255346775055	-13.544244766235352	0.0	-13.469270706176758	0.0	-13.92277717590332	0.0
02_1414102_segment_9_0	30.040816326530614	1.0029454231262207	0.22804810106754303	-13.310544967651367	0.02	-13.29088020324707	0.0	-13.412429809570312	0.0
02_1414202_segment_2_0	30.040816326530614	0.9333757758140564	0.2401706725358963	-12.236259460449219	0.0	-13.040931701660156	0.0	-14.244819641113281	0.0
02_1418302_segment_5_0	30.040816326530614	0.7415981888771057	0.09115105867385864	-18.653667449951172	0.0	-18.727142333984375	0.0	-19.1457576751709	0.0
02_146602_segment_3_0	30.040816326530614	0.9978859424591064	0.21639959514141083	-13.722017288208008	0.0	-13.707013130187988	0.0	-13.711380958557129	0.0
02_147202_segment_5_0	30.040816326530614	0.9890886545181274	0.20060525834560394	-14.303386688232422	0.0	-14.751789093017578	0.0	-15.721549987792969	0.0
02_152602_segment_11_0	30.040816326530614	0.9894592761993408	0.15285763144493103	-16.667743682861328	0.0	-16.773473739624023	0.0	-16.315963745117188	0.0
